line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
766,152817,0504f0639eb8ff18d2c52acf45dc971248aa2c4a3e47db83bec986596cfe69e9,Warning	Simulation second 3384.0: After 45.0 seconds of waiting for lane change the vehicle 19314 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19314,lane_change_removal,3384.0,45.0,19314,1124,1,66,2652.5,outside,False,True
780,155568,62b7856b40e5026fd281c0d454fda82e65f2d481db385b2b812e29ff49f246a6,Warning	Simulation second 3415.0: After 45.0 seconds of waiting for lane change the vehicle 22219 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22219,lane_change_removal,3415.0,45.0,22219,1159,1,310,85.8,outside,False,False
783,156219,75ac97124dbb54b7c5da1959f0f061ccbc062d460cda71ecf2e2b1594a26dd59,Warning	Simulation second 3423.0: After 45.0 seconds of waiting for lane change the vehicle 18899 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 18899,lane_change_removal,3423.0,45.0,18899,1159,1,310,93.3,outside,False,False
801,159726,8ba1ffbf19dc6cf5ade0615e35a0e64c29c0370ed897272cda8838f9e8ce0f18,Warning	Simulation second 3466.0: After 45.0 seconds of waiting for lane change the vehicle 17480 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 17480,lane_change_removal,3466.0,45.0,17480,1159,1,310,85.8,outside,False,False
803,160156,11e9eeefd7d85ed049f3caa84807e10e1e4f894a90e1351a0086597f850160b8,Warning	Simulation second 3469.0: After 45.0 seconds of waiting for lane change the vehicle 22545 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 22545,lane_change_removal,3469.0,45.0,22545,1119,1,40,1250.7,inside,False,False
804,160409,a232ba464b08fbc230a250aecf510c796a726baa6b049858b9de38871d53bd1c,Warning	Simulation second 3470.0: After 45.0 seconds of waiting for lane change the vehicle 19668 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19668,lane_change_removal,3470.0,45.0,19668,1124,1,66,2652.5,outside,False,True
805,160662,d89e1357666a177d34c8ca528e5a32cbdc11a3b8ea1378fd0e3beb6fb163b04c,Warning	Simulation second 3472.0: After 45.0 seconds of waiting for lane change the vehicle 19133 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 19133,lane_change_removal,3472.0,45.0,19133,1159,1,310,93.3,outside,False,False
810,161667,80c3109258e15b7cc15865bee61251aabad403c34224163d07a96175317ff07f,Warning	Simulation second 3480.0: After 45.0 seconds of waiting for lane change the vehicle 12029 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 12029,lane_change_removal,3480.0,45.0,12029,1113,3,329,113.0,inside,False,False
811,161920,1c896f25d1c82bead0058a09cf404c3f9e2a2c4a4d6778fa5e23af8bf9246bae,Warning	Simulation second 3484.0: After 45.0 seconds of waiting for lane change the vehicle 10115 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 10115,lane_change_removal,3484.0,45.0,10115,1086,1,281,28.0,outside,False,False
817,162992,8de497adc14258ee3bb8dc110eceaa9551f804ac12db0d229da9d5dc31637799,Warning	Simulation second 3494.0: After 60.0 seconds of waiting for lane change the vehicle 16818 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 16818,lane_change_removal,3494.0,60.0,16818,1130,3,2,1994.9,inside,False,False
825,164502,16c1c4f7eb7b2d73166da67434da8e40ea7f7c20af22d2874b79d736dd599113,Warning	Simulation second 3518.0: After 45.0 seconds of waiting for lane change the vehicle 14174 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 14174,lane_change_removal,3518.0,45.0,14174,1119,1,40,1250.7,inside,False,False
827,164931,3a45cf2706a04e42d8ab611e89b6043e4536f1a5ba209d2ecd3be2f5a1487f4a,Warning	Simulation second 3519.0: After 45.0 seconds of waiting for lane change the vehicle 19780 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19780,lane_change_removal,3519.0,45.0,19780,1124,1,66,2652.5,outside,False,True
832,165960,910f0986970689d3685f156d6be464c71c78c68565ca4c8c3c8b2ee5d9f6f8d7,Warning	Simulation second 3532.0: After 45.0 seconds of waiting for lane change the vehicle 24174 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24174,lane_change_removal,3532.0,45.0,24174,1134,3,70,175.1,inside,False,False
846,168600,e33509b6707ba69a4af6813ea67e8e180db57a7454a22058bda1ec3ed2f6d8c0,Warning	Simulation second 3558.0: After 60.0 seconds of waiting for lane change the vehicle 16819 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 16819,lane_change_removal,3558.0,60.0,16819,1130,3,2,1994.9,inside,False,False
851,169650,366f7fb5e768b15fd400d08bc09f7c196c36985d7a88eb165c35e9b75af63a2e,Warning	Simulation second 3567.0: After 45.0 seconds of waiting for lane change the vehicle 18136 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 18136,lane_change_removal,3567.0,45.0,18136,1119,1,40,1250.7,inside,False,False
852,169903,d8e66ee911fe03d51e0cbb3f66a2f8b72add2e052a9d30988297f3e464e59816,Warning	Simulation second 3568.0: After 45.0 seconds of waiting for lane change the vehicle 19556 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19556,lane_change_removal,3568.0,45.0,19556,1124,1,66,2652.5,outside,False,True
856,170594,2f84237daf12ce98369fbba18891e0acbe188b8dbde2cb7e15928c6eca906e52,Warning	Simulation second 3575.0: After 45.0 seconds of waiting for lane change the vehicle 20589 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 20589,lane_change_removal,3575.0,45.0,20589,1159,1,310,93.3,outside,False,False
857,170846,b629c07551dced61aeaa79295419a914ddf872ac5a850cf8416070453d38363c,Warning	Simulation second 3576.0: After 45.0 seconds of waiting for lane change the vehicle 20732 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 20732,lane_change_removal,3576.0,45.0,20732,1159,1,310,85.8,outside,False,False
858,171098,397448cf9ab870db2d3be693e1120816a8227444095c872f38e402ace2033f55,Warning	Simulation second 3584.0: After 45.0 seconds of waiting for lane change the vehicle 24293 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24293,lane_change_removal,3584.0,45.0,24293,1134,3,70,175.1,inside,False,False
859,171350,134c2d0ce51befa951b391dbb5455ef6eff402d2a932cfc9c78d115f2dacee7f,Warning	Simulation second 3584.0: After 45.0 seconds of waiting for lane change the vehicle 26246 (on Static Vehicle Route 1157 - 3) was removed from link 117 at position 376.8.	Network object type: Vehicle	Network object keys: 26246,lane_change_removal,3584.0,45.0,26246,1157,3,117,376.8,outside,False,True
862,171980,9399734569653d532069f65e17f6b84ad4dea2229fc6ebcefc0293648da16277,Warning	Simulation second 3586.0: After 60.0 seconds of waiting for lane change the vehicle 12615 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 12615,lane_change_removal,3586.0,60.0,12615,1130,3,2,1999.9,inside,False,False
870,173543,65d535c726dc5ca3bf8b24369843aa6107f4ccc5949f4000f61d76b56074d915,Warning	Simulation second 3616.0: After 45.0 seconds of waiting for lane change the vehicle 8389 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 8389,lane_change_removal,3616.0,45.0,8389,1119,1,40,1250.7,inside,False,False
871,173794,5f0193c7299219290ea0d9dedc20a92043e5ab7475dad47c92ff0e877fed00ed,Warning	Simulation second 3618.0: After 45.0 seconds of waiting for lane change the vehicle 20003 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20003,lane_change_removal,3618.0,45.0,20003,1124,1,66,2652.5,outside,False,True
873,174224,5aeea52d6551d58eb8800d9b34e3ab9765428cf4cbd80d5aba8bd41521d84a0a,Warning	Simulation second 3622.0: After 45.0 seconds of waiting for lane change the vehicle 22348 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 22348,lane_change_removal,3622.0,45.0,22348,1086,1,281,28.0,outside,False,False
874,174480,a82d1c58957072f23b36a442fd440688b880ad250c7f736c3cf68c81149520f5,Warning	Simulation second 3622.0: After 60.0 seconds of waiting for lane change the vehicle 16915 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 16915,lane_change_removal,3622.0,60.0,16915,1130,3,2,1994.9,inside,False,False
876,174909,c5ea12cb752ac51e64e9e9fb724346fcd3033b83162333bc497737bf6705f9c7,Warning	Simulation second 3624.0: After 45.0 seconds of waiting for lane change the vehicle 20676 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 83.5.	Network object type: Vehicle	Network object keys: 20676,lane_change_removal,3624.0,45.0,20676,1159,1,310,83.5,outside,False,False
877,175161,61282ebba5ba3c2eab3b8f7d442d8b63880f8a0abf6be6dc4ceabb0b33ae1c14,Warning	Simulation second 3624.0: After 45.0 seconds of waiting for lane change the vehicle 20742 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 20742,lane_change_removal,3624.0,45.0,20742,1159,1,310,93.3,outside,False,False
879,175610,883964f3572cf0ddf95b8e4f3f10fe3b8b49ed966b37b385e1f1cffaf7785e59,Warning	Simulation second 3632.0: After 45.0 seconds of waiting for lane change the vehicle 19845 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 19845,lane_change_removal,3632.0,45.0,19845,1113,3,329,113.0,inside,False,False
882,176267,ddd7183c6104e4c2342109a0ab3d90caa73583e66c2e295ce3a271b3be07aafa,Warning	Simulation second 3634.0: After 45.0 seconds of waiting for lane change the vehicle 15640 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 15640,lane_change_removal,3634.0,45.0,15640,1113,3,329,108.0,inside,False,False
887,177316,bdb156e66214a2c9935d8d7b6b41a642dd6dbc873bfbc09546e6f8de88893758,Warning	Simulation second 3650.0: After 60.0 seconds of waiting for lane change the vehicle 14114 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 14114,lane_change_removal,3650.0,60.0,14114,1130,3,2,1999.9,inside,False,False
892,178324,f839d97318bd6d90c9a5bb96c55221d30dd32aebca196b8ee6f8462d39f2f76c,Warning	Simulation second 3665.0: After 45.0 seconds of waiting for lane change the vehicle 23261 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 23261,lane_change_removal,3665.0,45.0,23261,1119,1,40,1250.7,inside,False,False
893,178577,3b15e4393e4a663aa5ced852fa3873f1212a2cc76452703cac03dee80066c07e,Warning	Simulation second 3667.0: After 45.0 seconds of waiting for lane change the vehicle 19969 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19969,lane_change_removal,3667.0,45.0,19969,1124,1,66,2652.5,outside,False,True
894,178830,f16d40a9be6137aa4ebd5406cda2c8a4bf2a1db45aed8766b463fe2c4617598f,Warning	Simulation second 3669.0: After 45.0 seconds of waiting for lane change the vehicle 24756 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24756,lane_change_removal,3669.0,45.0,24756,1134,3,70,175.1,inside,False,False
895,179082,ed26ef48a7614d1cb9858df5553d3653bfd3d2bbacb61539f2b8818a84ad101b,Warning	Simulation second 3679.0: After 45.0 seconds of waiting for lane change the vehicle 10751 (on Static Vehicle Route 1140 - 1) was removed from link 71 at position 73.4.	Network object type: Vehicle	Network object keys: 10751,lane_change_removal,3679.0,45.0,10751,1140,1,71,73.4,inside,False,False
898,179731,e846a9ef4e200ba077622cf6d00c34e906465d748f3818a355748b6844f0452e,Warning	Simulation second 3686.0: After 60.0 seconds of waiting for lane change the vehicle 16924 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 16924,lane_change_removal,3686.0,60.0,16924,1130,3,2,1994.9,inside,False,False
903,180828,9d519268ea8942c5a8ea2553d90ad44f37e706c38a56e1742e6fec39fbec5861,Warning	Simulation second 3713.0: After 45.0 seconds of waiting for lane change the vehicle 17568 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 17568,lane_change_removal,3713.0,45.0,17568,1119,1,40,1250.7,inside,False,False
904,181081,f45cee3309a88f9ffd30852e0d18f5f6badecc4c28df1e0c1c92979f20875779,Warning	Simulation second 3716.0: After 45.0 seconds of waiting for lane change the vehicle 20264 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20264,lane_change_removal,3716.0,45.0,20264,1124,1,66,2652.5,outside,False,True
905,181334,dfa00dac8dcdcc70f4134c3db013d86ca464aa6b50b9914e75a466a7deae928b,Warning	Simulation second 3716.0: After 45.0 seconds of waiting for lane change the vehicle 24242 (on Static Vehicle Route 1155 - 1) was removed from link 73 at position 700.4.	Network object type: Vehicle	Network object keys: 24242,lane_change_removal,3716.0,45.0,24242,1155,1,73,700.4,outside,False,False
906,181586,2abb617763b67ee56b643175ee74bc9d8702490aaf990c63d2e92737e6348bbe,Warning	Simulation second 3717.0: After 45.0 seconds of waiting for lane change the vehicle 22721 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22721,lane_change_removal,3717.0,45.0,22721,1159,1,310,85.8,outside,False,False
907,181838,53ebaacd815149140c2da44aa2490de5a79a610d653c258609764a0e7cc897f4,Warning	Simulation second 3720.0: After 45.0 seconds of waiting for lane change the vehicle 23554 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 23554,lane_change_removal,3720.0,45.0,23554,1159,1,310,93.3,outside,False,False
908,182090,2516f7cd9f5770b671ad4545ba920aec21dc35195d9c25f23e731b85f8ded75c,Warning	Simulation second 3721.0: After 45.0 seconds of waiting for lane change the vehicle 24765 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24765,lane_change_removal,3721.0,45.0,24765,1134,3,70,175.1,inside,False,False
909,182342,c3f4258f8512baef423a9b54efae2e7ca4d6b7aab41238e2599c875a4960a73b,Warning	Simulation second 3723.0: After 45.0 seconds of waiting for lane change the vehicle 20250 (on Static Vehicle Route 253 - 1: 좌) was removed from link 1220008601 at position 27.4.	Network object type: Vehicle	Network object keys: 20250,lane_change_removal,3723.0,45.0,20250,253,1,1220008601,27.4,inside,False,False
911,182802,4740aab6be3093b438c61f05a10fa40edf10136112cc4625eb7def1f0e0c536a,Warning	Simulation second 3727.0: After 60.0 seconds of waiting for lane change the vehicle 13955 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 13955,lane_change_removal,3727.0,60.0,13955,1130,3,2,1999.9,inside,False,False
917,183949,5ac2547c13edbee5c704bf733570688c9b751be417c3e5beac5dccd35afd34b1,Warning	Simulation second 3731.0: After 45.0 seconds of waiting for lane change the vehicle 27180 (on Static Vehicle Route 1157 - 3) was removed from link 117 at position 376.8.	Network object type: Vehicle	Network object keys: 27180,lane_change_removal,3731.0,45.0,27180,1157,3,117,376.8,outside,False,True
922,184938,f084f51fe043261e2d2f1427e7cc5d01704f9a17d95b092bca7e8aea84b15c2c,Warning	Simulation second 3758.0: After 45.0 seconds of waiting for lane change the vehicle 16164 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 16164,lane_change_removal,3758.0,45.0,16164,1113,3,329,108.0,inside,False,False
927,185967,066b544669ca605d76ea3ad1c70a4c2df5fb9019e5142d8f1866fcd9184db875,Warning	Simulation second 3762.0: After 45.0 seconds of waiting for lane change the vehicle 16089 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 16089,lane_change_removal,3762.0,45.0,16089,1119,1,40,1250.7,inside,False,False
928,186220,1fafcbdc5ae5d9d6ad3a4333e3871c287172f7f9f225fec5528fb7bc91d1d509,Warning	Simulation second 3762.0: After 45.0 seconds of waiting for lane change the vehicle 23440 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 23440,lane_change_removal,3762.0,45.0,23440,1086,1,281,28.0,outside,False,False
929,186476,301c24200e53df22b80c25bc6ad07b44619244ab22f8547edb58a1549b4a8ac2,Warning	Simulation second 3765.0: After 45.0 seconds of waiting for lane change the vehicle 22769 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22769,lane_change_removal,3765.0,45.0,22769,1159,1,310,85.8,outside,False,False
931,186907,ae6153eabe95286496f962ea2c2097a0c82e739356dd11eb365777620978210e,Warning	Simulation second 3769.0: After 45.0 seconds of waiting for lane change the vehicle 21802 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 21802,lane_change_removal,3769.0,45.0,21802,1159,1,310,93.3,outside,False,False
937,188158,2bc6b5e46e17b3feef316c23999f5b321212a41e5c14ead9696ab737dc337a93,Warning	Simulation second 3783.0: After 45.0 seconds of waiting for lane change the vehicle 14425 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 14425,lane_change_removal,3783.0,45.0,14425,1113,3,329,113.0,inside,False,False
938,188411,035f97bbdacc5640b6567ce1b6a3ba557642e1c7c31e58a64ebdb01cbd1e7c6a,Warning	Simulation second 3788.0: After 45.0 seconds of waiting for lane change the vehicle 20166 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20166,lane_change_removal,3788.0,45.0,20166,1124,1,66,2652.5,outside,False,True
939,188664,d91f7a19c4575aa16b58d5ec34ce58a0d21a9ebcaea8b7044e2659703fb94b70,Warning	Simulation second 3789.0: After 45.0 seconds of waiting for lane change the vehicle 24908 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24908,lane_change_removal,3789.0,45.0,24908,1134,3,70,175.1,inside,False,False
944,189648,7c30b060d87959d4800522db5be4026071d2a14a4210f381519ad01be0b42174,Warning	Simulation second 3803.0: After 60.0 seconds of waiting for lane change the vehicle 17131 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 17131,lane_change_removal,3803.0,60.0,17131,1130,3,2,1999.9,inside,False,False
945,189900,9a49f047b9163df68b164eab61e0630597bee0bc6ffee07d1912d2750cff5452,Warning	Simulation second 3807.0: After 45.0 seconds of waiting for lane change the vehicle 15541 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 15541,lane_change_removal,3807.0,45.0,15541,1113,3,329,108.0,inside,False,False
946,190153,dfab176e2fb8aa946a64322562c5040c164497d8421d64379bfa797c919803cb,Warning	Simulation second 3811.0: After 45.0 seconds of waiting for lane change the vehicle 24484 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 24484,lane_change_removal,3811.0,45.0,24484,1119,1,40,1250.7,inside,False,False
950,190958,ec54e0b2a6432050720cb7cbca829a749fef14f38db10c384b2874e112831f6a,Warning	Simulation second 3814.0: After 45.0 seconds of waiting for lane change the vehicle 23020 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 23020,lane_change_removal,3814.0,45.0,23020,1159,1,310,85.8,outside,False,False
954,191765,ce1fef0708d03e3acb731b26a6c59c6913104de8017db051a2acffe8604a63b7,Warning	Simulation second 3840.0: After 45.0 seconds of waiting for lane change the vehicle 24912 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 24912,lane_change_removal,3840.0,45.0,24912,1134,3,70,175.1,inside,False,False
955,192017,be13c4e6e2187d5c41420bbbb56f7e29d4f3d1185690756d29fa08d33a76221e,Warning	Simulation second 3841.0: After 45.0 seconds of waiting for lane change the vehicle 20683 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20683,lane_change_removal,3841.0,45.0,20683,1124,1,66,2652.5,outside,False,True
959,192821,9b9768a169b59193e218d66fd2096bb2403cf95ceeee1992fb1858c059745f24,Warning	Simulation second 3860.0: After 45.0 seconds of waiting for lane change the vehicle 21872 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 21872,lane_change_removal,3860.0,45.0,21872,1119,1,40,1250.7,inside,False,False
960,193074,3b2ab7bbc2247b738df2d62a2ae69c3b5cabbd51fc9ae53d18c996bde56ff4a3,Warning	Simulation second 3863.0: After 45.0 seconds of waiting for lane change the vehicle 23232 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 23232,lane_change_removal,3863.0,45.0,23232,1159,1,310,85.8,outside,False,False
964,193900,68beac9c0bd7a91df0c53fef0b4f039368ff42fb0a754c83dde5f01645514a86,Warning	Simulation second 3872.0: After 45.0 seconds of waiting for lane change the vehicle 12464 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 12464,lane_change_removal,3872.0,45.0,12464,1159,1,310,93.3,outside,False,False
966,194296,d9dabff79a242c7c1caad27bbb59ca0ecbad377de529669f79770824d5db6e7b,Warning	Simulation second 3890.0: After 45.0 seconds of waiting for lane change the vehicle 20787 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20787,lane_change_removal,3890.0,45.0,20787,1124,1,66,2652.5,outside,False,True
967,194549,86b87e5032641e0aa61c05c846e2b8c2ac362f60dad0897c1c20b865f1f25e61,Warning	Simulation second 3891.0: After 45.0 seconds of waiting for lane change the vehicle 13173 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 13173,lane_change_removal,3891.0,45.0,13173,1135,2,121,220.5,inside,False,False
968,194802,2d77657e2f3619220eb64d6f1f81f7de976e5854189dac03c6ec734c9e47a4e3,Warning	Simulation second 3894.0: After 45.0 seconds of waiting for lane change the vehicle 25041 (on Static Vehicle Route 1134 - 3) was removed from link 70 at position 175.1.	Network object type: Vehicle	Network object keys: 25041,lane_change_removal,3894.0,45.0,25041,1134,3,70,175.1,inside,False,False
969,195054,9f90867b280fd1b088b054de4b65d190260e9a74c7dff64ab7ab19c72e023596,Warning	Simulation second 3895.0: After 45.0 seconds of waiting for lane change the vehicle 25917 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 25917,lane_change_removal,3895.0,45.0,25917,1086,1,281,28.0,outside,False,False
970,195310,92e81ae62c9548253e50fb9c6245e4033bce2241d8c4be7545e54ff5e51a0a70,Warning	Simulation second 3906.0: After 45.0 seconds of waiting for lane change the vehicle 18586 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 18586,lane_change_removal,3906.0,45.0,18586,1113,3,329,108.0,inside,False,False
971,195563,092c2124675d280741e7e7d1dba2b504cb044cb731fe2b2380d96e85796a4057,Warning	Simulation second 3908.0: After 45.0 seconds of waiting for lane change the vehicle 17965 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 17965,lane_change_removal,3908.0,45.0,17965,1119,1,40,1250.7,inside,False,False
973,196016,78ef48a03aa4a7aadb3292530ec7368ec4c3ba21f22f550d505e724147cbb277,Warning	Simulation second 3911.0: After 45.0 seconds of waiting for lane change the vehicle 25262 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 25262,lane_change_removal,3911.0,45.0,25262,1159,1,310,85.8,outside,False,False
977,196805,8e0c32d6af1e74f6f5e9f83019d0c7f7dec2d48265d3b36f5361b385c8bebee5,Warning	Simulation second 3916.0: After 60.0 seconds of waiting for lane change the vehicle 13366 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 2007.4.	Network object type: Vehicle	Network object keys: 13366,lane_change_removal,3916.0,60.0,13366,1130,3,2,2007.4,inside,False,False
980,197415,797946c03d189ded803e2c0b2411cfa7c26140eed3d84996ab1991c4fb36d409,Warning	Simulation second 3920.0: After 60.0 seconds of waiting for lane change the vehicle 13938 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1999.9.	Network object type: Vehicle	Network object keys: 13938,lane_change_removal,3920.0,60.0,13938,1130,3,2,1999.9,inside,False,False
981,197667,503f54c279239fbf1eb44798f679b76cd1c9a265a733b85eed99144a33944f9c,Warning	Simulation second 3921.0: After 45.0 seconds of waiting for lane change the vehicle 23719 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 23719,lane_change_removal,3921.0,45.0,23719,1159,1,310,93.3,outside,False,False
986,198530,a644fa0745153e70e1c61aeb59498222ef5e712fdda1120a2f61b44a9ecabf07,Warning	Simulation second 3939.0: After 45.0 seconds of waiting for lane change the vehicle 20988 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 20988,lane_change_removal,3939.0,45.0,20988,1124,1,66,2652.5,outside,False,True
987,198783,d5da8040a53cc2652c468d3256ea6d6bf98cbcc550b2730405519929a8543fb6,Warning	Simulation second 3940.0: After 45.0 seconds of waiting for lane change the vehicle 20544 (on Static Vehicle Route 1135 - 2) was removed from link 121 at position 220.5.	Network object type: Vehicle	Network object keys: 20544,lane_change_removal,3940.0,45.0,20544,1135,2,121,220.5,inside,False,False
989,199236,dac7d49dfe90409451067e1db9934c0870182934935459bbe63699e9b3b57658,Warning	Simulation second 3946.0: After 60.0 seconds of waiting for lane change the vehicle 15865 (on Static Vehicle Route 1130 - 3) was removed from link 2 at position 1994.9.	Network object type: Vehicle	Network object keys: 15865,lane_change_removal,3946.0,60.0,15865,1130,3,2,1994.9,inside,False,False
993,200082,52a2c6b378ca37e85183f19fe42cb8577481c273158cbc5d73b39aa58b28d679,Warning	Simulation second 3957.0: After 45.0 seconds of waiting for lane change the vehicle 15369 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 15369,lane_change_removal,3957.0,45.0,15369,1119,1,40,1250.7,inside,False,False
