line_number,byte_offset,raw_line_sha256,message,kind,time_sec,wait_sec,vehicle_id,route_decision,route_index,link,position_m,omega,terminal_inside,physical_input_source_link
858,174738,752f06f837054ab259d04a4172c8126d90689b1541e173ee5c4e0eed46e6ce04,Warning	Simulation second 3443.0: After 45.0 seconds of waiting for lane change the vehicle 9086 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 9086,lane_change_removal,3443.0,45.0,9086,1113,3,329,108.0,inside,False,False
862,175588,aa86147a881908ddce8cce8722aae3a18758670839cef6e4db7fb6c9d274df7d,Warning	Simulation second 3465.0: After 45.0 seconds of waiting for lane change the vehicle 17099 (on Static Vehicle Route 1113 - 1) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 17099,lane_change_removal,3465.0,45.0,17099,1113,1,321,90.3,inside,False,False
863,175840,808438350b2bf4818c09fffe629ebe06da90713cb7c66227e9de147dc8d9c6ca,Warning	Simulation second 3466.0: After 45.0 seconds of waiting for lane change the vehicle 16962 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 16962,lane_change_removal,3466.0,45.0,16962,1086,1,281,28.0,outside,False,False
866,176473,0bb9931eed7c39d7332976943ae581cb7c7cbbe36cab18735d0f8e26a2ef4271,Warning	Simulation second 3470.0: After 45.0 seconds of waiting for lane change the vehicle 22298 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 22298,lane_change_removal,3470.0,45.0,22298,1159,1,310,93.3,outside,False,False
867,176725,c4f411fc1529d49ba565ebb516166570b3d5d7a0577f68633478aae9a7f4c134,Warning	Simulation second 3473.0: After 45.0 seconds of waiting for lane change the vehicle 18036 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 18036,lane_change_removal,3473.0,45.0,18036,1124,1,66,2652.5,outside,False,True
869,177154,dbbd80542bfaecddd4d58b336377de3cc437153dc9b46339f093cd7d8f9f10c9,Warning	Simulation second 3480.0: After 45.0 seconds of waiting for lane change the vehicle 10861 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 10861,lane_change_removal,3480.0,45.0,10861,1113,3,329,103.0,inside,False,False
871,177607,27d57a73fa4ddbf95ab7add0921bba5633347139af1a1ea192f568e876881c08,Warning	Simulation second 3492.0: After 45.0 seconds of waiting for lane change the vehicle 12296 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 12296,lane_change_removal,3492.0,45.0,12296,1113,3,329,108.0,inside,False,False
877,178811,db920321f815e3f2ab8db02067ecbe73868d1ce49abe3f45f184e14877673d56,Warning	Simulation second 3505.0: After 45.0 seconds of waiting for lane change the vehicle 22066 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22066,lane_change_removal,3505.0,45.0,22066,1159,1,310,85.8,outside,False,False
879,179264,9232f2d0eae0fc3895842768fe503eb5b841d9eddd1e728fa9f746c0a1ad37c5,Warning	Simulation second 3515.0: After 45.0 seconds of waiting for lane change the vehicle 16499 (on Static Vehicle Route 1113 - 1) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 16499,lane_change_removal,3515.0,45.0,16499,1113,1,321,90.3,inside,False,False
880,179516,c40e5c9792a92bf74f98a64ded699a4be832eff6e5fbad97088c9a6314e3b2fc,Warning	Simulation second 3529.0: After 45.0 seconds of waiting for lane change the vehicle 14141 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 14141,lane_change_removal,3529.0,45.0,14141,1113,3,329,103.0,inside,False,False
894,182034,94fb24c3656a81ac05984fa140e897837989a49a3fd825642caaf244284f7183,Warning	Simulation second 3554.0: After 45.0 seconds of waiting for lane change the vehicle 23412 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 23412,lane_change_removal,3554.0,45.0,23412,1159,1,310,85.8,outside,False,False
896,182486,a198de76467c54655e4a48f9ceedf18b6e5253a1e7f298319fdea802874ce5fe,Warning	Simulation second 3557.0: After 45.0 seconds of waiting for lane change the vehicle 17927 (on Static Vehicle Route 1043 - 1: 좌) was removed from link 420 at position 712.2.	Network object type: Vehicle	Network object keys: 17927,lane_change_removal,3557.0,45.0,17927,1043,1,420,712.2,inside,False,False
897,182743,91d87cd8f291cd931dc5afa2260248ec7847126c26cda38eeee72f3354f9450e,Warning	Simulation second 3565.0: After 45.0 seconds of waiting for lane change the vehicle 20964 (on Static Vehicle Route 1113 - 1) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 20964,lane_change_removal,3565.0,45.0,20964,1113,1,321,90.3,inside,False,False
898,182995,603d70fcae6299de2402c601c6db866b788055381d54ac793e2fa55f1a3c6db2,Warning	Simulation second 3569.0: After 45.0 seconds of waiting for lane change the vehicle 18338 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 18338,lane_change_removal,3569.0,45.0,18338,1124,1,66,2652.5,outside,False,True
899,183248,c033d16b7f51dc04e879514737d744e3d801c5d4bef7cbf640bbf796c5469ca6,Warning	Simulation second 3569.0: After 45.0 seconds of waiting for lane change the vehicle 21119 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 21119,lane_change_removal,3569.0,45.0,21119,1159,1,310,93.3,outside,False,False
901,183676,4955281dfeae01f0199ae528a4dad50db08843d8846502e26fea8ec247ae5899,Warning	Simulation second 3577.0: After 45.0 seconds of waiting for lane change the vehicle 5530 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 5530,lane_change_removal,3577.0,45.0,5530,1113,3,329,113.0,inside,False,False
902,183927,aeafbf1f800c798efe97339b2dfe9333219cc42bd830336c63226612617a13b6,Warning	Simulation second 3583.0: After 45.0 seconds of waiting for lane change the vehicle 15578 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15578,lane_change_removal,3583.0,45.0,15578,1113,3,329,103.0,inside,False,False
905,184558,73a46ac99fbf6ed2085c5f086a1eaf72fcf708f1336aefb12688844faa56003a,Warning	Simulation second 3588.0: After 45.0 seconds of waiting for lane change the vehicle 15417 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 15417,lane_change_removal,3588.0,45.0,15417,1119,1,40,1250.7,inside,False,False
912,185944,97a3aa734a3466fc70e44dcd940595fab9f0107f51510c94054bae1b47d928e1,Warning	Simulation second 3602.0: After 45.0 seconds of waiting for lane change the vehicle 22233 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22233,lane_change_removal,3602.0,45.0,22233,1159,1,310,85.8,outside,False,False
914,186373,5947cd812b057d0868cce7c9034ed1b54f0e929e2943c3111a93d3e7e1eb9635,Warning	Simulation second 3607.0: After 45.0 seconds of waiting for lane change the vehicle 23605 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 23605,lane_change_removal,3607.0,45.0,23605,1086,1,281,28.0,outside,False,False
916,186829,37668fc8d1ad2d3a9409cbb44b14f0a3403e20d8e95e5eccea40daba035816ac,Warning	Simulation second 3614.0: After 45.0 seconds of waiting for lane change the vehicle 22181 (on Static Vehicle Route 1113 - 3) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 22181,lane_change_removal,3614.0,45.0,22181,1113,3,321,90.3,inside,False,False
917,187081,afdf0e4a2d7aebab483beab487cfad5b9ec6bd876ef8bfe400d67a174f3c4372,Warning	Simulation second 3618.0: After 45.0 seconds of waiting for lane change the vehicle 18556 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 18556,lane_change_removal,3618.0,45.0,18556,1124,1,66,2652.5,outside,False,True
918,187334,a12a407c1be7aa74df6115806a1ca3776f778b92aa8d8cf9c85c2e6fd096eaa3,Warning	Simulation second 3618.0: After 45.0 seconds of waiting for lane change the vehicle 22504 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 22504,lane_change_removal,3618.0,45.0,22504,1159,1,310,93.3,outside,False,False
920,187783,356e792e4bfd1a4647975b039ac74a0deb2f64df999c113223ede55bdf929a71,Warning	Simulation second 3623.0: After 60.0 seconds of waiting for lane change the vehicle 18450 (on Static Vehicle Route 1131 - 2) was removed from link 2 at position 4084.8.	Network object type: Vehicle	Network object keys: 18450,lane_change_removal,3623.0,60.0,18450,1131,2,2,4084.8,inside,False,False
921,188035,3c901341b405de6323d41ba171df67a11b938fb4af44c502f9662726dafa88cc,Warning	Simulation second 3627.0: After 45.0 seconds of waiting for lane change the vehicle 10219 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 10219,lane_change_removal,3627.0,45.0,10219,1113,3,329,108.0,inside,False,False
923,188465,80546e5cc3ee62fc803aa441ad6b81386096ab4feda4705c00e62924599af908,Warning	Simulation second 3631.0: After 45.0 seconds of waiting for lane change the vehicle 14650 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 14650,lane_change_removal,3631.0,45.0,14650,1113,3,329,103.0,inside,False,False
926,189122,452ae373e73a621b62f56944a2f1263b33c1c385c54263bde19edace55934908,Warning	Simulation second 3641.0: After 45.0 seconds of waiting for lane change the vehicle 12157 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 12157,lane_change_removal,3641.0,45.0,12157,1113,3,329,113.0,inside,False,False
928,189575,f72d073dcf6b0dac3e9c8e8f4f6e2455a09fe4811470301e951a059a377d9ff7,Warning	Simulation second 3651.0: After 45.0 seconds of waiting for lane change the vehicle 22100 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 22100,lane_change_removal,3651.0,45.0,22100,1159,1,310,85.8,outside,False,False
931,190227,6bff77afdf1380edc9b1a448b53ff54c4cceef7dd7a7dc3fb74aaf2baa328934,Warning	Simulation second 3666.0: After 45.0 seconds of waiting for lane change the vehicle 18533 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 18533,lane_change_removal,3666.0,45.0,18533,1124,1,66,2652.5,outside,False,True
932,190480,3239e2c815e06473607a0c61c2a3f9c7f12cbdbba3accdfa086858ee29b423d5,Warning	Simulation second 3680.0: After 45.0 seconds of waiting for lane change the vehicle 15348 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15348,lane_change_removal,3680.0,45.0,15348,1113,3,329,103.0,inside,False,False
943,192544,87a1056985191ee81bf397ce528ca8cf3c881e37a799706496ce98ff8c34213f,Warning	Simulation second 3692.0: After 45.0 seconds of waiting for lane change the vehicle 16156 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 16156,lane_change_removal,3692.0,45.0,16156,1113,3,329,113.0,inside,False,False
948,193532,30622bb06072bbfa034bf9f64ce12840bc44a1b6b9d21de4fb3b4a8299046edc,Warning	Simulation second 3721.0: After 45.0 seconds of waiting for lane change the vehicle 18965 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 18965,lane_change_removal,3721.0,45.0,18965,1124,1,66,2652.5,outside,False,True
949,193785,46ff4f362d17fcb51cf29855c87733db4c627e7bf40a841b96a5d2d906d4c9b5,Warning	Simulation second 3722.0: After 45.0 seconds of waiting for lane change the vehicle 15078 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 15078,lane_change_removal,3722.0,45.0,15078,1159,1,310,93.3,outside,False,False
950,194037,6458650e6a7031f7b60734d06c28e49279da98cd6d03c2971bc61215404a530d,Warning	Simulation second 3729.0: After 45.0 seconds of waiting for lane change the vehicle 14686 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 14686,lane_change_removal,3729.0,45.0,14686,1113,3,329,103.0,inside,False,False
951,194290,c5d40ad6cf03671d330a18d83ad8606f2f4a3dcf910c7e051c927b7eabda698f,Warning	Simulation second 3732.0: After 45.0 seconds of waiting for lane change the vehicle 27319 (on Static Vehicle Route 1157 - 3) was removed from link 117 at position 376.8.	Network object type: Vehicle	Network object keys: 27319,lane_change_removal,3732.0,45.0,27319,1157,3,117,376.8,outside,False,True
952,194543,3ab64cc881af0f7586d30fbe6f02f8ba6dcc4ed387206513d5f7a0afcb7d01fe,Warning	Simulation second 3733.0: After 45.0 seconds of waiting for lane change the vehicle 13904 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 13904,lane_change_removal,3733.0,45.0,13904,1113,3,329,108.0,inside,False,False
953,194796,5786134d96652f2c73eeda9cd0ead480156084b59a9b168bc8282e3fb0cae882,Warning	Simulation second 3740.0: After 45.0 seconds of waiting for lane change the vehicle 9894 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 9894,lane_change_removal,3740.0,45.0,9894,1113,3,329,113.0,inside,False,False
954,195047,a2e4b71c9b4461c838e5735238e58ee9d913fe921c6380847f01de4f045f0a9d,Warning	Simulation second 3742.0: After 45.0 seconds of waiting for lane change the vehicle 26608 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 26608,lane_change_removal,3742.0,45.0,26608,1086,1,281,28.0,outside,False,False
957,195698,c9775dcd7c9a36e0cf5d2e79af25e4526a7101d7cc32c60d09e3235e63baa880,Warning	Simulation second 3755.0: After 45.0 seconds of waiting for lane change the vehicle 24854 (on Static Vehicle Route 1085 - 1: 좌) was removed from link 1220020904 at position 169.8.	Network object type: Vehicle	Network object keys: 24854,lane_change_removal,3755.0,45.0,24854,1085,1,1220020904,169.8,outside,False,False
959,196140,3b36a7f006543ebeb5672964d42616cc21dd04ad313f7b3f04ce44666b218501,Warning	Simulation second 3763.0: After 45.0 seconds of waiting for lane change the vehicle 16803 (on Static Vehicle Route 1113 - 3) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 16803,lane_change_removal,3763.0,45.0,16803,1113,3,321,90.3,inside,False,False
964,197198,6b83ed4dcc0d1e96f1262500280680159f60e98a68c1e05fa9aef5d414cdfe2a,Warning	Simulation second 3769.0: After 45.0 seconds of waiting for lane change the vehicle 25636 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 25636,lane_change_removal,3769.0,45.0,25636,1124,1,66,2652.5,outside,False,True
965,197451,683de20617055500c3729e42c036910e7eae5a19488a0ede79f83cef2f2be25f,Warning	Simulation second 3771.0: After 45.0 seconds of waiting for lane change the vehicle 23257 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 23257,lane_change_removal,3771.0,45.0,23257,1159,1,310,93.3,outside,False,False
966,197703,ed802e41f4795ce2322448665edb47ff3bd5d1837da7369f9e8a544b05de0269,Warning	Simulation second 3771.0: After 45.0 seconds of waiting for lane change the vehicle 23469 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 23469,lane_change_removal,3771.0,45.0,23469,1159,1,310,85.8,outside,False,False
968,198153,2b63757c31236fd55fb3138e2e3f035cf0588ce994f0802e93e2ca92c426d267,Warning	Simulation second 3778.0: After 45.0 seconds of waiting for lane change the vehicle 15296 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15296,lane_change_removal,3778.0,45.0,15296,1113,3,329,103.0,inside,False,False
973,199179,a168dae79ea85b84bcc03b41e05d2ca99b8df2b58543c612803683ce1fbb7e98,Warning	Simulation second 3789.0: After 45.0 seconds of waiting for lane change the vehicle 3186 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 3186,lane_change_removal,3789.0,45.0,3186,1113,3,329,113.0,inside,False,False
974,199430,1b621d96b53709db75712642918c34f7440f415241fc20f9e38111a7a10e40a4,Warning	Simulation second 3791.0: After 45.0 seconds of waiting for lane change the vehicle 26692 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 26692,lane_change_removal,3791.0,45.0,26692,1086,1,281,28.0,outside,False,False
977,200082,d13e0d5f2ec9fe69cdeee6c166d4567d983dcc3288f7fbd98ede14fb43f80a76,Warning	Simulation second 3803.0: After 45.0 seconds of waiting for lane change the vehicle 27588 (on Static Vehicle Route 1157 - 3) was removed from link 117 at position 376.8.	Network object type: Vehicle	Network object keys: 27588,lane_change_removal,3803.0,45.0,27588,1157,3,117,376.8,outside,False,True
981,200890,2569bc8f847f48a651d05788baa2bf5c22ac317d5a0b21849332f3289a512c80,Warning	Simulation second 3819.0: After 45.0 seconds of waiting for lane change the vehicle 26352 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 26352,lane_change_removal,3819.0,45.0,26352,1159,1,310,85.8,outside,False,False
982,201142,1a09e27a0623a82e2a4ff13d4eaaf4f3206cd748ce07ce9f3720f5547c8f6fc8,Warning	Simulation second 3827.0: After 45.0 seconds of waiting for lane change the vehicle 12405 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 12405,lane_change_removal,3827.0,45.0,12405,1113,3,329,103.0,inside,False,False
989,202488,b08271273c647a529bfbe039090102e8d159bc9482da537668cf39134a716800,Warning	Simulation second 3838.0: After 45.0 seconds of waiting for lane change the vehicle 6267 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 6267,lane_change_removal,3838.0,45.0,6267,1113,3,329,113.0,inside,False,False
1003,205154,22593c80c6d2d30799d6b5a420e41127c6efcc98a8602bf3d5a85e51e21d5e5c,Warning	Simulation second 3859.0: After 45.0 seconds of waiting for lane change the vehicle 25081 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 25081,lane_change_removal,3859.0,45.0,25081,1086,1,281,28.0,outside,False,False
1004,205410,21d54c75ea3396048cae21387a70c77e6af824bf3992d330068eb385519d5d4c,Warning	Simulation second 3874.0: After 45.0 seconds of waiting for lane change the vehicle 19282 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19282,lane_change_removal,3874.0,45.0,19282,1124,1,66,2652.5,outside,False,True
1005,205663,73dfa37bf842ae7d64cc63115b3ad628489f94ddf2ca24ad5bc84903ab27dd2e,Warning	Simulation second 3876.0: After 45.0 seconds of waiting for lane change the vehicle 12622 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 12622,lane_change_removal,3876.0,45.0,12622,1159,1,310,93.3,outside,False,False
1006,205915,e9cd324055af19cc105915cc16f69b2e61ded878b57530c5a105083622599f75,Warning	Simulation second 3876.0: After 45.0 seconds of waiting for lane change the vehicle 15891 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 15891,lane_change_removal,3876.0,45.0,15891,1113,3,329,103.0,inside,False,False
1007,206168,fa8c3d54650372e7eda23dec4431b735e65943b82b87218fb6bc9530ad90627b,Warning	Simulation second 3878.0: After 45.0 seconds of waiting for lane change the vehicle 14727 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 14727,lane_change_removal,3878.0,45.0,14727,1113,3,329,108.0,inside,False,False
1010,206822,256b4809999239ca5072f133d458fa299654864ef528b20d53d88a10b33c1ed7,Warning	Simulation second 3885.0: After 45.0 seconds of waiting for lane change the vehicle 23252 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 23252,lane_change_removal,3885.0,45.0,23252,1159,1,310,85.8,outside,False,False
1011,207074,2d7fd2f11bdc7c66c93d32463f9756c5f7be6aa1e4ba3d6f655c4606871fac56,Warning	Simulation second 3886.0: After 45.0 seconds of waiting for lane change the vehicle 6558 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 6558,lane_change_removal,3886.0,45.0,6558,1113,3,329,113.0,inside,False,False
1021,208960,21843194fc9ec994946797fc43b8e382a949e11fa62822814fde0b05ec734d3a,Warning	Simulation second 3905.0: After 45.0 seconds of waiting for lane change the vehicle 23824 (on Static Vehicle Route 1085 - 1: 좌) was removed from link 1220020904 at position 169.9.	Network object type: Vehicle	Network object keys: 23824,lane_change_removal,3905.0,45.0,23824,1085,1,1220020904,169.9,outside,False,False
1022,209224,74b0d9604e9f77e5fd97db4530d043c868a22c25ba88a007abc57dc01f34f3de,Warning	Simulation second 3908.0: After 45.0 seconds of waiting for lane change the vehicle 27702 (on Static Vehicle Route 1086 - 1: 좌) was removed from link 281 at position 28.0.	Network object type: Vehicle	Network object keys: 27702,lane_change_removal,3908.0,45.0,27702,1086,1,281,28.0,outside,False,False
1023,209480,c9de9a0d26d9dc3e94168feaf10eab0d737cd1c7d4614c94abe4c3e9c36632a3,Warning	Simulation second 3919.0: After 45.0 seconds of waiting for lane change the vehicle 16145 (on Static Vehicle Route 1119 - 1) was removed from link 40 at position 1250.7.	Network object type: Vehicle	Network object keys: 16145,lane_change_removal,3919.0,45.0,16145,1119,1,40,1250.7,inside,False,False
1024,209733,506b6c609a146b0afdad4a7262d7f9bbc4ae6f7e6d94126839406488ecb526a8,Warning	Simulation second 3923.0: After 45.0 seconds of waiting for lane change the vehicle 19378 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19378,lane_change_removal,3923.0,45.0,19378,1124,1,66,2652.5,outside,False,True
1025,209986,2f3ffb4ded8c8054061baa86c890219d5c59f076466e1892a89f55b1e2b36ba3,Warning	Simulation second 3925.0: After 45.0 seconds of waiting for lane change the vehicle 16030 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 16030,lane_change_removal,3925.0,45.0,16030,1113,3,329,103.0,inside,False,False
1026,210239,0b9993ca31aeb4d3710d0e685d7a211bfb264dcf7e39905fd40d91ae4112116a,Warning	Simulation second 3925.0: After 45.0 seconds of waiting for lane change the vehicle 24899 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 24899,lane_change_removal,3925.0,45.0,24899,1159,1,310,93.3,outside,False,False
1027,210491,4892b75deef0394e56c946f8c40f5d7fc0de76a29316c2f3fc0e481d242ad445,Warning	Simulation second 3927.0: After 45.0 seconds of waiting for lane change the vehicle 15393 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 15393,lane_change_removal,3927.0,45.0,15393,1113,3,329,108.0,inside,False,False
1028,210744,e58a6425e103bf68ed64414abd3f288127283a328522f17752e1e537b78f9184,Warning	Simulation second 3934.0: After 45.0 seconds of waiting for lane change the vehicle 6684 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 6684,lane_change_removal,3934.0,45.0,6684,1113,3,329,113.0,inside,False,False
1032,211569,b88f8e1ba62c8f5b8e9f2c6967799d39013cada83f26603ad0307c42f7b657c6,Warning	Simulation second 3940.0: After 45.0 seconds of waiting for lane change the vehicle 19034 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 85.8.	Network object type: Vehicle	Network object keys: 19034,lane_change_removal,3940.0,45.0,19034,1159,1,310,85.8,outside,False,False
1035,212222,7c13f16d0a56f1e5e0e7ba5d925e63c3ab78e8ff0708d2ed7284e5ba507a0833,Warning	Simulation second 3971.0: After 45.0 seconds of waiting for lane change the vehicle 26849 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 26849,lane_change_removal,3971.0,45.0,26849,1124,1,66,2652.5,outside,False,True
1037,212674,03494c88550f2e3075dee24eafb06ba83461ca81b43190378215d6c3f68a9458,Warning	Simulation second 3979.0: After 45.0 seconds of waiting for lane change the vehicle 18310 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 108.0.	Network object type: Vehicle	Network object keys: 18310,lane_change_removal,3979.0,45.0,18310,1113,3,329,108.0,inside,False,False
1038,212927,b4a4c86d4f148b1dec97fab033d267c70156a1cfa85f05817ed1f680a56a31eb,Warning	Simulation second 3982.0: After 45.0 seconds of waiting for lane change the vehicle 27087 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2647.5.	Network object type: Vehicle	Network object keys: 27087,lane_change_removal,3982.0,45.0,27087,1124,1,66,2647.5,outside,False,True
1039,213180,faa7eeae76782ba25cf14e4506853439a4dda7d141ea8428e1f122556f691d17,Warning	Simulation second 3982.0: After 45.0 seconds of waiting for lane change the vehicle 9777 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 113.0.	Network object type: Vehicle	Network object keys: 9777,lane_change_removal,3982.0,45.0,9777,1113,3,329,113.0,inside,False,False
1042,213789,f8b86b0d27f2cba436538eadafb6253c8c05d75433d112330b73cfb5cd00cfcf,Warning	Simulation second 3984.0: After 45.0 seconds of waiting for lane change the vehicle 13536 (on Static Vehicle Route 1156 - 1) was removed from link 107 at position 476.1.	Network object type: Vehicle	Network object keys: 13536,lane_change_removal,3984.0,45.0,13536,1156,1,107,476.1,outside,False,False
1046,214600,6b63642abc463958926e2069cc96633eba666d550c788dcdd650f92731cd942c,Warning	Simulation second 3991.0: After 45.0 seconds of waiting for lane change the vehicle 17017 (on Static Vehicle Route 1113 - 3) was removed from link 329 at position 103.0.	Network object type: Vehicle	Network object keys: 17017,lane_change_removal,3991.0,45.0,17017,1113,3,329,103.0,inside,False,False
1055,216243,7a1c41366923475a01e16dba294e28eaab4079735320bf665ee75e40c183911d,Warning	Simulation second 4007.0: After 45.0 seconds of waiting for lane change the vehicle 20260 (on Static Vehicle Route 1113 - 2) was removed from link 321 at position 90.3.	Network object type: Vehicle	Network object keys: 20260,lane_change_removal,4007.0,45.0,20260,1113,2,321,90.3,inside,False,False
1058,216874,5570b34935fa312997eede5f7f2bcef7928820d44201163bc98108be9f733330,Warning	Simulation second 4019.0: After 45.0 seconds of waiting for lane change the vehicle 19758 (on Static Vehicle Route 1124 - 1) was removed from link 66 at position 2652.5.	Network object type: Vehicle	Network object keys: 19758,lane_change_removal,4019.0,45.0,19758,1124,1,66,2652.5,outside,False,True
1059,217127,c65fd58920a6236cd8d70ffc0fdc58ac9e98097fe1dce6765417d284d18d2547,Warning	Simulation second 4021.0: After 45.0 seconds of waiting for lane change the vehicle 26670 (on Static Vehicle Route 1159 - 1) was removed from link 310 at position 93.3.	Network object type: Vehicle	Network object keys: 26670,lane_change_removal,4021.0,45.0,26670,1159,1,310,93.3,outside,False,False
