link,bin,seg,lane,rows,stopped,mean_speed,nveh
10481,900,300,2,13,0,63.214615,13
10481,900,400,1,94,64,4.9956384,14
10481,900,400,2,86,59,6.884535,17
10481,1050,0,1,8,0,119.854996,8
10481,1050,0,2,25,0,116.0068,25
10481,1050,100,1,9,0,113.85555,9
10481,1050,100,2,15,0,114.98534,15
10481,1050,200,1,13,0,101.36,13
10481,1050,200,2,21,0,103.230484,21
10481,1050,300,1,33,2,44.51818,24
10481,1050,300,2,30,2,46.02,20
10481,1050,400,1,163,122,3.5553374,24
10481,1050,400,2,159,104,4.637044,26
10481,1200,0,1,17,0,111.48883,17
10481,1200,0,2,12,0,109.97416,12
10481,1200,100,1,17,0,106.58059,17
10481,1200,100,2,14,0,99.77143,14
10481,1200,200,1,16,0,69.01938,16
10481,1200,200,2,26,0,66.35115,23
10481,1200,300,1,247,174,5.5614977,22
10481,1200,300,2,198,106,8.394141,27
10481,1200,400,1,226,188,2.5329204,23
10481,1200,400,2,182,121,5.2953296,30
10481,1350,0,1,8,0,119.332504,8
10481,1350,0,2,18,0,110.45944,18
10481,1350,100,1,16,0,95.350624,16
10481,1350,100,2,18,0,97.302216,18
10481,1350,200,1,64,24,21.190937,22
10481,1350,200,2,56,17,29.64393,27
10481,1350,300,1,344,267,2.9803488,28
10481,1350,300,2,319,224,4.234044,29
10481,1350,400,1,227,184,2.211718,22
10481,1350,400,2,196,145,2.9641325,23
10481,1500,0,1,7,0,114.090004,7
10481,1500,0,2,15,0,110.034004,15
10481,1500,100,1,11,0,78.546364,11
10481,1500,100,2,23,0,84.87696,23
10481,1500,200,1,172,122,6.4469185,19
10481,1500,200,2,180,116,9.020833,25
10481,1500,300,1,429,363,2.0372028,27
10481,1500,300,2,381,294,3.0349083,29
10481,1500,400,1,216,180,1.925,19
10481,1500,400,2,201,152,2.7210946,23
10481,1650,0,1,7,0,109.36,7
10481,1650,0,2,17,0,103.081764,17
10481,1650,100,1,20,4,44.335,14
10481,1650,100,2,28,1,56.297504,23
10481,1650,200,1,280,210,3.855536,24
10481,1650,200,2,258,183,4.733411,25
10481,1650,300,1,383,304,2.4930027,30
10481,1650,300,2,383,290,3.2105744,32
10481,1650,400,1,233,187,2.5030472,24
10481,1650,400,2,211,155,3.4118485,26
10481,1800,0,1,14,0,94.62072,14
10481,1800,0,2,22,0,91.6,22
10481,1800,100,1,50,15,26.8474,21
10481,1800,100,2,40,6,37.3155,23
10481,1800,200,1,356,284,2.9516854,24
10481,1800,200,2,284,201,5.2267957,27
10481,1800,300,1,360,287,3.4110556,32
10481,1800,300,2,324,220,4.965617,35
10481,1800,400,1,201,164,3.190746,25
10481,1800,400,2,179,117,4.836145,31
10481,1950,0,1,6,0,92.03333,6
10481,1950,0,2,17,0,100.26353,17
10481,1950,100,1,52,24,15.884808,17
10481,1950,100,2,61,27,23.00705,20
10481,1950,200,1,344,269,3.2386918,24
10481,1950,200,2,345,270,3.497971,26
10481,1950,300,1,389,293,3.336658,34
10481,1950,300,2,314,217,4.48379,30
10481,1950,400,1,195,147,3.7369745,27
10481,1950,400,2,187,130,3.8591979,26
10481,2100,0,1,9,0,109.31778,9
10481,2100,0,2,13,0,109.71846,13
10481,2100,100,1,15,0,67.55933,14
10481,2100,100,2,21,0,78.265236,21
10481,2100,200,1,256,184,4.7541018,29
10481,2100,200,2,249,166,6.3752613,31
10481,2100,300,1,389,328,2.263779,29
10481,2100,300,2,396,301,3.2228281,33
10481,2100,400,1,206,157,2.5076213,21
10481,2100,400,2,206,151,3.1990292,24
10481,2250,0,1,5,0,112.212,5
10481,2250,0,2,15,0,101.002,15
10481,2250,100,1,17,6,36.319412,8
10481,2250,100,2,28,4,45.927498,17
10481,2250,200,1,314,262,3.2732804,21
10481,2250,200,2,283,209,4.1112366,22
10481,2250,300,1,349,273,4.2352147,34
10481,2250,300,2,333,237,5.1163664,37
10481,2250,400,1,192,145,3.5413542,27
10481,2250,400,2,176,113,6.5002275,39
10481,2400,0,1,10,0,111.337,10
10481,2400,0,2,13,0,111.91154,13
10481,2400,100,1,12,0,88.291664,12
10481,2400,100,2,21,0,82.830475,21
10481,2400,200,1,123,72,8.491707,18
10481,2400,200,2,146,85,9.88048,22
10481,2400,300,1,392,300,3.0123725,31
10481,2400,300,2,329,261,2.6190274,23
10481,2400,400,1,220,174,2.8031363,24
10481,2400,400,2,187,146,2.4135294,20
10481,2550,0,1,9,0,110.87,9
10481,2550,0,2,13,0,109.25846,13
10481,2550,100,1,17,0,78.74941,17
10481,2550,100,2,16,0,85.15813,16
10481,2550,200,1,154,111,6.4595456,19
10481,2550,200,2,198,142,6.7051516,26
10481,2550,300,1,389,299,2.8010798,28
10481,2550,300,2,389,288,3.4702573,31
10481,2550,400,1,224,175,2.6115625,24
10481,2550,400,2,199,144,3.211156,24
10481,2700,0,1,7,0,100.347145,7
10481,2700,0,2,12,0,110.229164,12
10481,2700,100,1,15,0,61.802,14
10481,2700,100,2,16,0,69.41688,15
10481,2700,200,1,253,195,3.9082215,22
10481,2700,200,2,271,203,4.097011,24
10481,2700,300,1,353,286,2.6128047,27
10481,2700,300,2,375,280,4.2798133,34
10481,2700,400,1,209,161,2.77622,22
10481,2700,400,2,212,145,4.3487735,30
10481,2850,0,1,5,0,112.394005,5
10481,2850,0,2,9,0,105.91556,9
10481,2850,100,1,7,0,85.127144,7
10481,2850,100,2,14,0,91.29143,14
10481,2850,200,1,120,87,6.4943333,18
10481,2850,200,2,112,79,9.467947,19
10481,2850,300,1,302,225,4.8124833,30
10481,2850,300,2,342,251,4.1828365,30
10481,2850,400,1,190,148,4.422895,29
10481,2850,400,2,196,132,4.3810716,31
10481,3000,0,1,5,0,116.29,5
10481,3000,0,2,15,0,115.846664,15
10481,3000,100,1,7,0,116.67286,7
10481,3000,100,2,12,0,111.13166,12
10481,3000,200,1,12,0,74.097496,11
10481,3000,200,2,14,0,71.15357,13
10481,3000,300,1,178,120,7.243371,24
10481,3000,300,2,174,120,6.984253,23
10481,3000,400,1,191,138,4.2279058,29
10481,3000,400,2,168,108,5.728869,31
10481,3150,0,1,5,0,114.912,5
10481,3150,0,2,17,0,116.431175,17
10481,3150,100,1,8,0,116.338745,8
10481,3150,100,2,14,0,111.47429,14
10481,3150,200,1,10,0,92.267,10
10481,3150,200,2,19,0,95.766846,19
10481,3150,300,1,66,31,15.154394,17
10481,3150,300,2,80,42,15.813875,22
10481,3150,400,1,151,100,5.283377,26
10481,3150,400,2,167,118,4.190419,24
10481,3300,0,1,7,0,125.479996,7
10481,3300,0,2,11,0,119.49363,11
10481,3300,100,1,3,0,122.14333,3
10481,3300,100,2,7,0,127.58285,7
10481,3300,200,1,5,0,120.506004,5
10481,3300,200,2,13,0,115.74231,13
10481,3300,300,1,14,0,66.72143,12
10481,3300,300,2,13,0,83.14693,13
10481,3300,400,1,74,42,8.587433,18
10481,3300,400,2,85,54,8.215177,18
10481,3450,0,1,11,0,116.060005,11
10481,3450,0,2,16,0,108.92125,16
10481,3450,100,1,14,0,118.612144,14
10481,3450,100,2,16,0,115.98312,16
10481,3450,200,1,12,0,112.72167,12
10481,3450,200,2,15,0,109.726,15
10481,3450,300,1,15,0,89.38933,15
10481,3450,300,2,20,0,79.953995,19
10481,3450,400,1,46,24,20.39848,21
10481,3450,400,2,42,25,18.701904,19
10481,3600,0,1,12,0,116.49,12
10481,3600,0,2,15,0,109.762665,15
10481,3600,100,1,15,0,105.41267,15
10481,3600,100,2,13,0,107.294624,13
10481,3600,200,1,16,0,74.02688,16
10481,3600,200,2,20,0,73.029495,18
10481,3600,300,1,215,164,6.2770696,24
10481,3600,300,2,236,190,4.5060596,22
10481,3600,400,1,238,218,1.3329412,17
10481,3600,400,2,230,210,1.0596522,13
10481,3750,0,1,7,0,116.961426,7
10481,3750,0,2,17,0,111.22823,17
10481,3750,100,1,13,0,88.027695,13
10481,3750,100,2,28,0,81.80428,28
10481,3750,200,1,145,87,8.795241,25
10481,3750,200,2,149,91,9.721678,28
10481,3750,300,1,354,273,2.965904,28
10481,3750,300,2,391,306,2.5030692,27
10481,3750,400,1,220,175,2.3026817,23
10481,3750,400,2,238,192,2.1231933,22
10481,3900,0,1,10,0,100.558,10
10481,3900,0,2,15,0,107.514,15
10481,3900,100,1,11,0,57.723637,11
10481,3900,100,2,15,0,66.84334,15
10481,3900,200,1,248,188,4.3741536,24
10481,3900,200,2,277,223,2.9895306,21
10481,3900,300,1,392,316,2.4347703,28
10481,3900,300,2,373,304,2.26,25
10481,3900,400,1,209,165,2.7708132,21
10481,3900,400,2,216,171,2.3655555,21
10481,4050,0,1,7,0,105.94142,7
10481,4050,0,2,10,0,109.020996,10
10481,4050,100,1,16,0,65.665,15
10481,4050,100,2,20,0,65.9375,17
10481,4050,200,1,252,194,4.173333,22
10481,4050,200,2,268,194,5.272612,25
10481,4050,300,1,345,239,4.6823187,37
10481,4050,300,2,312,228,5.9822116,40
10481,4050,400,1,183,129,4.477596,29
10481,4050,400,2,177,126,5.935028,34
10481,4200,0,1,12,0,107.418335,12
10481,4200,0,2,28,0,101.33535,28
10481,4200,100,1,27,6,48.774075,17
10481,4200,100,2,47,3,52.516808,34
10481,4200,200,1,249,173,6.4860244,30
10481,4200,200,2,218,133,7.3755503,30
10481,4200,300,1,413,350,2.3318644,30
10481,4200,300,2,352,259,3.6280966,31
10481,4200,400,1,222,180,2.027973,20
10481,4200,400,2,201,137,4.1556716,29
10481,4350,0,1,10,0,97.265,10
10481,4350,0,2,8,0,95.71875,8
10481,4350,100,1,31,16,18.914515,12
10481,4350,100,2,36,9,30.303612,16
10481,4350,200,1,323,263,3.393034,24
10481,4350,200,2,264,191,5.248371,27
10481,4350,300,1,371,256,5.0542316,40
10481,4350,300,2,309,217,5.2725563,35
10481,4350,400,1,202,146,4.6011386,35
10481,4350,400,2,187,134,5.227754,35
10481,4500,0,1,5,0,116.324,5
10481,4500,0,2,6,0,116.42834,6
10481,4500,100,1,4,0,89.445,4
10481,4500,100,2,8,0,95.83625,8
10481,4500,200,1,133,109,5.4815035,10
10481,4500,200,2,156,128,5.170577,13
10481,4500,300,1,421,390,0.8470309,20
10481,4500,300,2,411,384,1.1903893,23
10481,4500,400,1,271,251,0.8123247,15
10481,4500,400,2,218,198,1.1786239,15
10481,4650,0,1,9,0,109.77555,9
10481,4650,0,2,20,0,103.145996,20
10481,4650,100,1,17,3,42.25294,12
10481,4650,100,2,24,0,70.04,23
10481,4650,200,1,242,178,4.9129343,21
10481,4650,200,2,248,184,5.1421776,25
10481,4650,300,1,394,315,2.6765485,30
10481,4650,300,2,382,304,3.2603927,31
10481,4650,400,1,216,168,2.8605092,23
10481,4650,400,2,211,163,3.0444076,25
10481,4800,0,1,6,0,109.84,6
10481,4800,0,2,13,0,105.683846,13
10481,4800,100,1,13,0,79.43,13
10481,4800,100,2,16,0,72.15938,16
10481,4800,200,1,254,200,4.1662993,24
10481,4800,200,2,250,189,4.5076003,25
10481,4800,300,1,389,313,2.763162,31
10481,4800,300,2,380,300,2.9734476,28
10481,4800,400,1,212,161,2.6826413,23
10481,4800,400,2,209,167,2.5817704,25
10481,4950,0,1,6,0,111.746666,6
10481,4950,0,2,17,0,103.78236,17
10481,4950,100,1,44,25,26.807728,16
10481,4950,100,2,40,22,24.9765,15
10481,4950,200,1,371,351,1.0955256,16
10481,4950,200,2,334,304,1.5045809,16
10481,4950,300,1,475,446,0.9025053,22
10481,4950,300,2,449,423,0.82518935,19
10481,4950,400,1,224,212,0.7049107,13
10481,4950,400,2,253,237,0.896917,14
10481,5100,0,1,10,0,79.341995,10
10481,5100,0,2,23,0,76.34435,22
10481,5100,100,1,156,114,6.6432047,22
10481,5100,100,2,153,95,8.294705,23
10481,5100,200,1,371,287,3.361105,26
10481,5100,200,2,369,291,2.780217,26
10481,5100,300,1,417,319,3.0854676,33
10481,5100,300,2,378,301,2.8494709,28
10481,5100,400,1,229,175,2.8240175,25
10481,5100,400,2,212,161,2.6516979,23
10481,5250,0,1,15,0,64.67,14
10481,5250,0,2,19,0,65.365265,18
10481,5250,100,1,304,241,3.6799998,22
10481,5250,100,2,269,195,4.217732,25
10481,5250,200,1,371,284,3.8643126,29
10481,5250,200,2,336,250,3.9520833,27
10481,5250,300,1,375,290,3.2649066,35
10481,5250,300,2,342,243,4.311842,32
10481,5250,400,1,216,160,3.4890742,28
10481,5250,400,2,189,129,4.212328,30
10483,150,0,1,6,0,84.30167,6
10483,150,100,1,7,0,62.767143,5
10483,150,200,1,3,0,73.78667,3
10483,300,0,1,30,0,75.54367,27
10483,300,100,1,30,0,85.896996,28
10483,300,200,1,30,0,76.03367,27
10483,300,300,1,2,0,69.93,2
10483,450,0,1,30,0,67.58034,26
10483,450,100,1,40,0,57.40575,27
10483,450,200,1,31,0,61.835163,23
10483,450,300,1,2,0,47.0,2
10483,600,0,1,29,0,74.76517,25
10483,600,100,1,38,0,62.11079,27
10483,600,200,1,41,0,60.816097,30
10483,750,0,1,54,0,51.42,36
10483,750,100,1,58,0,48.555862,35
10483,750,200,1,45,0,55.698666,35
10483,750,300,1,3,0,44.789997,3
10483,900,0,1,49,0,55.0651,36
10483,900,100,1,60,0,52.850166,40
10483,900,200,1,64,0,48.51297,44
10483,900,300,1,2,0,44.1,2
10483,1050,0,1,38,0,53.363422,25
10483,1050,100,1,35,0,53.46,24
10483,1050,200,1,46,0,51.711956,30
10483,1050,300,1,1,0,28.66,1
10483,1200,0,1,56,0,48.157322,36
10483,1200,100,1,57,0,43.907192,32
10483,1200,200,1,50,0,45.357998,30
10483,1200,300,1,2,0,31.45,2
10483,1350,0,1,78,0,48.88423,51
10483,1350,100,1,87,2,39.096092,51
10483,1350,200,1,108,0,36.72935,56
10483,1350,300,1,3,0,34.283333,3
10483,1500,0,1,38,0,64.34184,29
10483,1500,100,1,32,0,66.01625,27
10483,1500,200,1,42,0,53.363094,31
10483,1500,300,1,2,0,57.300003,2
10483,1650,0,1,34,0,64.22147,27
10483,1650,100,1,37,0,68.64081,31
10483,1650,200,1,42,0,58.254524,31
10483,1650,300,1,2,0,53.165,2
10483,1800,0,1,60,0,49.223164,38
10483,1800,100,1,50,0,53.12,35
10483,1800,200,1,53,0,52.56943,36
10483,1800,300,1,1,1,0.0,1
10483,1950,0,1,35,0,54.60743,24
10483,1950,100,1,39,0,53.34641,27
10483,1950,200,1,34,0,53.39853,26
10483,1950,300,1,1,0,52.18,1
10483,2100,0,1,28,0,74.957504,25
10483,2100,100,1,31,0,65.49355,26
10483,2100,200,1,46,2,47.141304,28
10483,2100,300,1,2,0,75.935,2
10483,2250,0,1,25,0,71.437996,22
10483,2250,100,1,22,0,85.920906,21
10483,2250,200,1,20,0,91.9305,20
10483,2250,300,1,1,0,93.1,1
10483,2400,0,1,35,0,65.716,28
10483,2400,100,1,37,0,71.899734,30
10483,2400,200,1,35,0,68.68915,27
10483,2550,0,1,54,0,47.35352,33
10483,2550,100,1,43,0,50.79395,30
10483,2550,200,1,42,0,53.95238,32
10483,2550,300,1,3,0,45.926666,3
10483,2700,0,1,39,0,50.531796,27
10483,2700,100,1,46,0,50.586956,31
10483,2700,200,1,48,0,47.475628,29
10483,2700,300,1,1,0,38.7,1
10483,2850,0,1,41,0,53.671707,30
10483,2850,100,1,38,0,52.963684,26
10483,2850,200,1,40,1,50.69325,28
10483,2850,300,1,3,1,28.133333,3
10483,3000,0,1,37,0,47.562435,22
10483,3000,100,1,35,0,48.710285,22
10483,3000,200,1,31,0,53.702583,22
10483,3000,300,1,3,0,37.036667,3
10483,3150,0,1,48,0,42.232292,25
10483,3150,100,1,41,0,39.707073,25
10483,3150,200,1,45,0,39.096443,25
10483,3150,300,1,2,0,33.550003,2
10483,3300,0,1,51,0,49.81255,32
10483,3300,100,1,58,0,45.562756,36
10483,3300,200,1,65,0,40.10369,38
10483,3300,300,1,1,0,78.54,1
10483,3450,0,1,30,0,60.364998,20
10483,3450,100,1,30,0,56.852665,21
10483,3450,200,1,37,0,48.56946,24
10483,3450,300,1,3,0,78.12667,3
10483,3600,0,1,16,0,84.58188,14
10483,3600,100,1,20,0,75.4155,17
10483,3600,200,1,24,0,65.195,18
10483,3600,300,1,1,0,52.98,1
10483,3750,0,1,51,0,61.959606,39
10483,3750,100,1,64,0,53.96031,45
10483,3750,200,1,81,1,39.31852,45
10483,3750,300,1,4,0,42.0425,4
10483,3900,0,1,26,0,95.38192,24
10483,3900,100,1,21,0,104.73905,21
10483,3900,200,1,14,0,108.95072,14
10483,4050,0,1,37,0,52.056213,23
10483,4050,100,1,36,0,52.75194,24
10483,4050,200,1,33,0,49.158787,21
10483,4050,300,1,1,0,31.38,1
10483,4200,0,1,40,2,59.019753,28
10483,4200,100,1,41,0,51.09049,27
10483,4200,200,1,53,0,46.4083,32
10483,4200,300,1,1,0,7.65,1
10483,4350,0,1,21,0,90.036194,19
10483,4350,100,1,19,0,98.10737,19
10483,4350,200,1,22,0,83.807274,22
10483,4350,300,1,1,0,42.14,1
10483,4500,0,1,17,0,95.78647,16
10483,4500,100,1,16,0,92.81062,16
10483,4500,200,1,37,15,33.57189,18
10483,4650,0,1,70,39,27.136429,26
10483,4650,100,1,302,275,3.6136422,22
10483,4650,200,1,424,413,0.8096698,15
10483,4800,0,1,422,410,0.75957346,16
10483,4800,100,1,428,408,0.6230374,18
10483,4800,200,1,415,382,1.0406506,20
10483,4800,300,1,7,6,1.3014286,4
10483,4950,0,1,384,317,2.114323,25
10483,4950,100,1,415,363,1.4938796,23
10483,4950,200,1,432,396,1.0185417,19
10483,4950,300,1,25,24,0.5132,3
10483,5100,0,1,449,447,0.048017815,15
10483,5100,100,1,510,510,0.0,17
10483,5100,200,1,450,450,0.0,15
10483,5100,300,1,30,30,0.0,1
10483,5250,0,1,449,447,0.049131405,15
10483,5250,100,1,489,473,0.4430675,18
10483,5250,200,1,430,408,0.67769766,18
10483,5250,300,1,23,23,0.0,2
1220014201,150,0,1,9,0,39.896667,5
1220014201,150,0,3,3,0,42.13,2
1220014201,150,0,5,2,0,40.27,1
1220014201,150,100,1,6,0,37.875,5
1220014201,150,100,3,11,7,11.075455,2
1220014201,150,100,5,3,2,13.84,1
1220014201,300,0,1,12,0,35.663334,6
1220014201,300,0,2,9,0,43.145554,5
1220014201,300,0,3,2,0,44.6,1
1220014201,300,0,5,5,0,43.685997,3
1220014201,300,100,1,30,20,8.657667,6
1220014201,300,100,2,13,5,16.324615,6
1220014201,300,100,3,3,0,31.643333,3
1220014201,300,100,5,23,18,6.725652,4
1220014201,450,0,1,21,0,39.57619,11
1220014201,450,0,2,17,0,42.127056,9
1220014201,450,0,3,12,0,38.985,6
1220014201,450,0,4,6,0,44.39333,3
1220014201,450,0,5,14,0,33.216427,6
1220014201,450,100,1,76,58,5.7646055,10
1220014201,450,100,2,72,52,7.0866666,11
1220014201,450,100,3,50,37,6.1996,9
1220014201,450,100,4,22,14,9.568636,5
1220014201,450,100,5,106,96,2.3473585,9
1220014201,600,0,1,14,0,30.563572,6
1220014201,600,0,2,16,0,38.721874,8
1220014201,600,0,3,11,0,41.232727,6
1220014201,600,0,4,4,0,39.74,2
1220014201,600,0,5,9,0,32.58,4
1220014201,600,100,1,27,16,10.626666,8
1220014201,600,100,2,55,42,6.302364,8
1220014201,600,100,3,47,37,6.5823402,7
1220014201,600,100,4,27,21,5.9440737,5
1220014201,600,100,5,108,99,1.9506483,9
1220014201,750,0,1,25,0,41.6712,15
1220014201,750,0,2,5,0,43.294,3
1220014201,750,0,3,3,0,42.133335,2
1220014201,750,0,4,1,0,44.99,1
1220014201,750,0,5,7,0,42.67143,4
1220014201,750,100,1,64,40,12.222813,15
1220014201,750,100,2,29,22,6.672069,5
1220014201,750,100,3,23,17,7.4634786,4
1220014201,750,100,4,10,7,7.543,1
1220014201,750,100,5,42,34,6.068571,8
1220014201,900,0,1,21,0,34.856667,9
1220014201,900,0,2,12,0,38.194164,7
1220014201,900,0,3,16,0,39.75125,11
1220014201,900,0,4,13,0,41.575382,7
1220014201,900,0,5,7,0,39.325714,4
1220014201,900,100,1,30,18,13.140667,12
1220014201,900,100,2,28,19,7.500357,8
1220014201,900,100,3,50,34,9.1176,11
1220014201,900,100,4,36,26,8.130556,8
1220014201,900,100,5,66,56,4.180909,5
1220014201,1050,0,1,15,0,38.75267,8
1220014201,1050,0,2,14,0,41.547855,8
1220014201,1050,0,3,14,0,41.779285,8
1220014201,1050,0,4,4,0,43.135002,3
1220014201,1050,0,5,8,0,43.2,5
1220014201,1050,100,1,109,91,4.2279816,15
1220014201,1050,100,2,93,77,4.9503226,14
1220014201,1050,100,3,126,111,3.208016,15
1220014201,1050,100,4,112,101,2.3682141,10
1220014201,1050,100,5,73,63,3.450548,5
1220014201,1200,0,1,117,63,12.301624,22
1220014201,1200,0,2,39,5,29.998974,19
1220014201,1200,0,3,23,1,35.284782,16
1220014201,1200,0,4,20,0,39.4925,13
1220014201,1200,0,5,10,0,42.078,6
1220014201,1200,100,1,197,169,3.7051775,24
1220014201,1200,100,2,214,184,3.1873362,22
1220014201,1200,100,3,206,176,3.337864,19
1220014201,1200,100,4,186,161,3.728226,16
1220014201,1200,100,5,66,54,5.2607574,6
1220014201,1350,0,1,55,26,20.237635,16
1220014201,1350,0,2,21,0,34.59714,11
1220014201,1350,0,3,23,0,40.74,13
1220014201,1350,0,4,20,8,24.365,8
1220014201,1350,0,5,13,0,40.85,7
1220014201,1350,100,1,226,199,2.8762832,21
1220014201,1350,100,2,209,186,3.0039713,18
1220014201,1350,100,3,225,199,2.6546667,20
1220014201,1350,100,4,241,218,2.3611202,16
1220014201,1350,100,5,113,99,3.653894,7
1220014201,1500,0,1,72,32,17.231806,19
1220014201,1500,0,2,41,15,20.35122,16
1220014201,1500,0,3,19,2,33.90105,11
1220014201,1500,0,4,20,0,37.6395,12
1220014201,1500,0,5,11,0,41.977272,7
1220014201,1500,100,1,241,210,3.0676348,21
1220014201,1500,100,2,215,188,2.7104185,17
1220014201,1500,100,3,248,217,2.7787097,19
1220014201,1500,100,4,250,227,2.18772,18
1220014201,1500,100,5,102,89,3.3485293,7
1220014201,1650,0,1,61,24,21.733114,18
1220014201,1650,0,2,26,9,25.737307,12
1220014201,1650,0,3,19,1,31.652105,11
1220014201,1650,0,4,10,0,37.069,5
1220014201,1650,0,5,56,21,20.979464,16
1220014201,1650,100,1,249,222,2.4599197,19
1220014201,1650,100,2,258,228,3.0048063,19
1220014201,1650,100,3,229,200,2.2924018,17
1220014201,1650,100,4,265,247,1.5043396,15
1220014201,1650,100,5,185,159,3.7504866,13
1220014201,1800,0,1,42,10,21.83,13
1220014201,1800,0,2,22,0,39.19182,11
1220014201,1800,0,3,19,0,39.531578,11
1220014201,1800,0,4,7,0,37.944283,4
1220014201,1800,0,5,18,1,37.747223,9
1220014201,1800,100,1,197,165,3.2090864,19
1220014201,1800,100,2,215,190,2.6857674,17
1220014201,1800,100,3,196,179,2.0282652,15
1220014201,1800,100,4,192,175,2.380625,13
1220014201,1800,100,5,236,210,2.5740254,13
1220014201,1950,0,1,111,65,10.773964,19
1220014201,1950,0,2,30,11,18.452667,11
1220014201,1950,0,3,25,0,37.8644,15
1220014201,1950,0,4,18,0,41.280556,11
1220014201,1950,0,5,30,3,28.015001,12
1220014201,1950,100,1,206,184,3.0408738,21
1220014201,1950,100,2,140,112,4.9972143,14
1220014201,1950,100,3,160,133,4.047063,15
1220014201,1950,100,4,155,133,4.0132904,13
1220014201,1950,100,5,162,138,3.9251852,12
1220014201,2100,0,1,92,42,18.029892,24
1220014201,2100,0,2,22,0,34.2,12
1220014201,2100,0,3,16,0,34.68375,8
1220014201,2100,0,4,15,0,40.204,9
1220014201,2100,0,5,49,13,20.982244,15
1220014201,2100,100,1,153,115,6.4661436,22
1220014201,2100,100,2,110,89,5.6662726,13
1220014201,2100,100,3,107,91,3.4917758,10
1220014201,2100,100,4,136,119,3.6211762,11
1220014201,2100,100,5,174,148,4.031552,14
1220014201,2250,0,1,61,24,20.67377,19
1220014201,2250,0,2,27,0,34.414814,17
1220014201,2250,0,3,28,0,40.326073,17
1220014201,2250,0,4,6,0,42.88667,3
1220014201,2250,0,5,91,63,11.09022,14
1220014201,2250,100,1,240,213,2.6846666,18
1220014201,2250,100,2,201,176,2.901791,17
1220014201,2250,100,3,181,151,4.3172927,20
1220014201,2250,100,4,159,137,2.8697486,13
1220014201,2250,100,5,263,236,2.391787,14
1220014201,2400,0,1,129,75,11.972326,23
1220014201,2400,0,2,37,7,29.314865,17
1220014201,2400,0,3,21,4,31.650951,12
1220014201,2400,0,4,15,0,38.676003,9
1220014201,2400,0,5,14,0,41.635002,8
1220014201,2400,100,1,182,155,3.9525273,25
1220014201,2400,100,2,221,192,3.3589594,19
1220014201,2400,100,3,215,191,2.4821396,15
1220014201,2400,100,4,202,177,2.920693,15
1220014201,2400,100,5,234,207,2.6412392,12
1220014201,2550,0,1,115,71,12.491739,24
1220014201,2550,0,2,69,37,13.301304,17
1220014201,2550,0,3,64,30,18.760468,20
1220014201,2550,0,4,26,11,20.941153,10
1220014201,2550,0,5,22,0,31.542273,10
1220014201,2550,100,1,250,223,2.64752,22
1220014201,2550,100,2,234,212,1.9893162,18
1220014201,2550,100,3,269,242,2.096989,22
1220014201,2550,100,4,243,216,2.7909877,18
1220014201,2550,100,5,158,137,3.5157595,10
1220014201,2700,0,1,177,137,6.57226,18
1220014201,2700,0,2,135,101,6.88637,15
1220014201,2700,0,3,125,93,7.91384,16
1220014201,2700,0,4,139,111,5.918417,14
1220014201,2700,0,5,26,2,32.18731,12
1220014201,2700,100,1,273,244,2.9373994,26
1220014201,2700,100,2,256,229,2.6440234,22
1220014201,2700,100,3,291,264,2.604708,22
1220014201,2700,100,4,304,277,2.4064803,23
1220014201,2700,100,5,150,125,4.4142666,12
1220014201,2850,0,1,171,135,5.6387134,16
1220014201,2850,0,2,156,120,6.9463463,21
1220014201,2850,0,3,119,86,8.331261,21
1220014201,2850,0,4,96,73,5.7265625,13
1220014201,2850,0,5,24,0,37.017498,12
1220014201,2850,100,1,291,270,1.4001031,20
1220014201,2850,100,2,331,310,1.2842296,20
1220014201,2850,100,3,311,295,1.0476527,19
1220014201,2850,100,4,346,326,0.9008671,19
1220014201,2850,100,5,217,194,2.8964975,12
1220014201,3000,0,1,335,310,2.0409255,17
1220014201,3000,0,2,301,272,2.3625915,19
1220014201,3000,0,3,249,230,1.8055823,15
1220014201,3000,0,4,264,243,1.8140152,15
1220014201,3000,0,5,17,0,45.78824,11
1220014201,3000,100,1,312,281,1.8208014,21
1220014201,3000,100,2,360,343,0.8374722,18
1220014201,3000,100,3,369,356,0.7027371,17
1220014201,3000,100,4,369,356,0.66084015,17
1220014201,3000,100,5,181,157,3.6485083,11
1220014201,3150,0,1,350,285,3.6819427,25
1220014201,3150,0,2,402,366,1.7494775,23
1220014201,3150,0,3,369,341,1.0647155,20
1220014201,3150,0,4,402,368,1.114577,20
1220014201,3150,0,5,112,76,11.791071,20
1220014201,3150,100,1,318,274,2.39217,26
1220014201,3150,100,2,359,335,0.9930641,19
1220014201,3150,100,3,365,344,0.647589,18
1220014201,3150,100,4,369,344,0.78363144,18
1220014201,3150,100,5,229,196,4.113275,17
1220014201,3300,0,1,412,368,1.6909466,20
1220014201,3300,0,2,456,435,0.6903728,22
1220014201,3300,0,3,411,387,0.6064234,18
1220014201,3300,0,4,498,489,0.21863455,17
1220014201,3300,0,5,68,37,13.387206,14
1220014201,3300,100,1,356,333,0.91533715,18
1220014201,3300,100,2,362,350,0.44709948,15
1220014201,3300,100,3,354,336,0.5490678,15
1220014201,3300,100,4,386,380,0.1731088,14
1220014201,3300,100,5,211,179,4.5694313,17
1220014201,3450,0,1,481,447,1.1021414,22
